dataset_folder,num_views,main_view_iou,other_views_average_iou
/scratch/cl927/datasets/Toys4k/subset_100/renders/023_02065ccd712325346ad7ad3301ac3cfc46cf92a7e04abbde04f0721c159e8d90,5,0.9615637651821862,0.9157647605686002
/scratch/cl927/datasets/Toys4k/subset_100/renders/023_02065ccd712325346ad7ad3301ac3cfc46cf92a7e04abbde04f0721c159e8d90,5,0.940367582519882,0.9154804264152983
/scratch/cl927/datasets/Toys4k/subset_100/renders/023_02065ccd712325346ad7ad3301ac3cfc46cf92a7e04abbde04f0721c159e8d90,5,0.8981285203803525,0.9093585052754805
/scratch/cl927/datasets/Toys4k/subset_100/renders/023_02065ccd712325346ad7ad3301ac3cfc46cf92a7e04abbde04f0721c159e8d90,5,0.503188245079013,0.6122277188359478
/scratch/cl927/datasets/Toys4k/subset_100/renders/024_020cb5d753899af15cccaba26f3e2059ccb8e034b0df89089e069719afd263d1,5,0.9095662609291959,0.8854017415161645
/scratch/cl927/datasets/Toys4k/subset_100/renders/024_020cb5d753899af15cccaba26f3e2059ccb8e034b0df89089e069719afd263d1,5,0.8942897327707454,0.865265369718296
/scratch/cl927/datasets/Toys4k/subset_100/renders/024_020cb5d753899af15cccaba26f3e2059ccb8e034b0df89089e069719afd263d1,5,0.7808591178406846,0.8219424096684563
/scratch/cl927/datasets/Toys4k/subset_100/renders/024_020cb5d753899af15cccaba26f3e2059ccb8e034b0df89089e069719afd263d1,5,0.8391244601491952,0.8796034326369799
/scratch/cl927/datasets/Toys4k/subset_100/renders/024_020cb5d753899af15cccaba26f3e2059ccb8e034b0df89089e069719afd263d1,5,0.7614345114345115,0.8547780239022955
/scratch/cl927/datasets/Toys4k/subset_100/renders/025_021c0a67be93ae3d1c0616bacd77468ad19626d637fc4b8f0f957d2e29000232,5,0.8179256501732072,0.7667532630059284
/scratch/cl927/datasets/Toys4k/subset_100/renders/025_021c0a67be93ae3d1c0616bacd77468ad19626d637fc4b8f0f957d2e29000232,5,0.8601643703166546,0.844619216929046
/scratch/cl927/datasets/Toys4k/subset_100/renders/025_021c0a67be93ae3d1c0616bacd77468ad19626d637fc4b8f0f957d2e29000232,5,0.8324963984358922,0.8059085064902961
/scratch/cl927/datasets/Toys4k/subset_100/renders/025_021c0a67be93ae3d1c0616bacd77468ad19626d637fc4b8f0f957d2e29000232,5,0.852598315959845,0.8332254312819212
/scratch/cl927/datasets/Toys4k/subset_100/renders/025_021c0a67be93ae3d1c0616bacd77468ad19626d637fc4b8f0f957d2e29000232,5,0.7705680047288946,0.7848826924357093
/scratch/cl927/datasets/Toys4k/subset_100/renders/026_0262655e32192433582198a448699b2a42e8c3067ee6cf33ad0248556ef885fd,5,0.27495127093360916,0.27565961836678377
/scratch/cl927/datasets/Toys4k/subset_100/renders/026_0262655e32192433582198a448699b2a42e8c3067ee6cf33ad0248556ef885fd,5,0.29567161146108517,0.2926344152630243
/scratch/cl927/datasets/Toys4k/subset_100/renders/026_0262655e32192433582198a448699b2a42e8c3067ee6cf33ad0248556ef885fd,5,0.5562910144598164,0.5631523136077523
/scratch/cl927/datasets/Toys4k/subset_100/renders/026_0262655e32192433582198a448699b2a42e8c3067ee6cf33ad0248556ef885fd,5,0.39704927707288284,0.4325433183982852
/scratch/cl927/datasets/Toys4k/subset_100/renders/026_0262655e32192433582198a448699b2a42e8c3067ee6cf33ad0248556ef885fd,5,0.5092122708361907,0.343039794479436
/scratch/cl927/datasets/Toys4k/subset_100/renders/027_0268f36995da673d79be5486a8b141deceb06ba98ad32bf320c11d0f15e8948f,5,0.8903653672026038,0.8468373450103776
/scratch/cl927/datasets/Toys4k/subset_100/renders/027_0268f36995da673d79be5486a8b141deceb06ba98ad32bf320c11d0f15e8948f,5,0.9033130690246953,0.9217395517877989
/scratch/cl927/datasets/Toys4k/subset_100/renders/027_0268f36995da673d79be5486a8b141deceb06ba98ad32bf320c11d0f15e8948f,5,0.9325446140080529,0.9045025566024847
/scratch/cl927/datasets/Toys4k/subset_100/renders/027_0268f36995da673d79be5486a8b141deceb06ba98ad32bf320c11d0f15e8948f,5,0.8508468564334486,0.8537941351942995
/scratch/cl927/datasets/Toys4k/subset_100/renders/027_0268f36995da673d79be5486a8b141deceb06ba98ad32bf320c11d0f15e8948f,5,0.9301760106103727,0.8949779834689231
/scratch/cl927/datasets/Toys4k/subset_100/renders/028_026f817bc2e70b413ee3ecd951c84911a97a2d7862d1f553447e420bb72e48a8,5,0.856316183127977,0.7632741079631573
/scratch/cl927/datasets/Toys4k/subset_100/renders/028_026f817bc2e70b413ee3ecd951c84911a97a2d7862d1f553447e420bb72e48a8,5,0.8946288776321849,0.7788725837190253
/scratch/cl927/datasets/Toys4k/subset_100/renders/028_026f817bc2e70b413ee3ecd951c84911a97a2d7862d1f553447e420bb72e48a8,5,0.753947135000887,0.820469637165408
/scratch/cl927/datasets/Toys4k/subset_100/renders/028_026f817bc2e70b413ee3ecd951c84911a97a2d7862d1f553447e420bb72e48a8,5,0.7058180009945301,0.7542447943295854
/scratch/cl927/datasets/Toys4k/subset_100/renders/028_026f817bc2e70b413ee3ecd951c84911a97a2d7862d1f553447e420bb72e48a8,5,0.8234475374732334,0.7746791863461788
/scratch/cl927/datasets/Toys4k/subset_100/renders/029_0289dd8d108d28868966d8fec425515401c7abb035f150c4f25a1f2adcbd8446,5,0.762481089258699,0.7327986612013546
/scratch/cl927/datasets/Toys4k/subset_100/renders/029_0289dd8d108d28868966d8fec425515401c7abb035f150c4f25a1f2adcbd8446,5,0.8861915635140007,0.8460592219603331
/scratch/cl927/datasets/Toys4k/subset_100/renders/029_0289dd8d108d28868966d8fec425515401c7abb035f150c4f25a1f2adcbd8446,5,0.8331536611659341,0.8518788069158896
/scratch/cl927/datasets/Toys4k/subset_100/renders/029_0289dd8d108d28868966d8fec425515401c7abb035f150c4f25a1f2adcbd8446,5,0.9119609132763319,0.9163241341669669
/scratch/cl927/datasets/Toys4k/subset_100/renders/029_0289dd8d108d28868966d8fec425515401c7abb035f150c4f25a1f2adcbd8446,5,0.7954545454545454,0.7957293918691692
/scratch/cl927/datasets/Toys4k/subset_100/renders/030_0290334c368446a9afbf70255a3cb81e99ab664855e44ef7393a3ec8c93f1340,5,0.8566692486444617,0.8499791204528612
